"year","stateabbr","statedesc","countyname","countyfips","locationname","datasource","category","measure","data_value_unit","data_value_type","data_value","data_value_footnote_symbol","data_value_footnote","low_confidence_limit","high_confidence_limit","totalpopulation","geolocation","locationid","categoryid","measureid","datavaluetypeid","short_question_text"
"2021","AR","Arkansas","Benton","05007","05007021201","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","2.6",,,"2.2","2.9","4239","POINT (-94.55557431 36.19613825)","05007021201","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","AR","Arkansas","Bradley","05011","05011950100","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","4.3",,,"3.8","4.8","2499","POINT (-92.03586709 33.66110183)","05011950100","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","AR","Arkansas","Crawford","05033","05033020203","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","2.6",,,"2.3","2.9","7605","POINT (-94.4059433 35.4977361)","05033020203","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","AR","Arkansas","Crawford","05033","05033020401","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","3.7",,,"3.3","4.0","4988","POINT (-94.23064587 35.40842523)","05033020401","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","AR","Arkansas","Fulton","05049","05049550100","BRFSS","Health Outcomes","Obesity among adults aged >=18 years","%","Crude prevalence","39.2",,,"31.2","47.6","5958","POINT (-91.62700307 36.38757034)","05049550100","HLTHOUT","OBESITY","CrdPrv","Obesity"
"2021","AR","Arkansas","Garland","05051","05051010300","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","4.0",,,"3.6","4.4","5727","POINT (-93.26063707 34.56116352)","05051010300","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","AR","Arkansas","Greene","05055","05055480500","BRFSS","Health Outcomes","Obesity among adults aged >=18 years","%","Crude prevalence","42.9",,,"35.4","50.5","6587","POINT (-90.47437288 36.07435595)","05055480500","HLTHOUT","OBESITY","CrdPrv","Obesity"
"2021","AR","Arkansas","Lawrence","05075","05075470200","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","3.9",,,"3.6","4.2","4589","POINT (-91.22925754 36.13369893)","05075470200","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","AR","Arkansas","Lawrence","05075","05075470300","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","4.1",,,"3.7","4.5","1990","POINT (-91.25876702 35.97668614)","05075470300","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","AR","Arkansas","Lonoke","05085","05085020301","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","3.6",,,"3.2","4.0","3977","POINT (-92.01939017 34.82721549)","05085020301","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","AR","Arkansas","Miller","05091","05091020100","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","4.0",,,"3.5","4.4","3783","POINT (-94.03611013 33.45819549)","05091020100","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","AR","Arkansas","Miller","05091","05091020500","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","5.2",,,"4.6","5.7","2923","POINT (-94.01503598 33.41032656)","05091020500","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","AR","Arkansas","Phillips","05107","05107480500","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","7.9",,,"7.0","8.8","2655","POINT (-90.65754773 34.52674606)","05107480500","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","AR","Arkansas","Pulaski","05119","05119003207","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","3.2",,,"2.9","3.7","1932","POINT (-92.29876224 34.80908998)","05119003207","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","AR","Arkansas","Pulaski","05119","05119004302","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","3.5",,,"3.1","4.0","4888","POINT (-92.31379658 34.87990401)","05119004302","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","AR","Arkansas","Pulaski","05119","05119004500","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","5.1",,,"4.5","5.7","2340","POINT (-92.29254238 34.73942451)","05119004500","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","AR","Arkansas","St. Francis","05123","05123960600","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","3.6",,,"3.2","4.0","8350","POINT (-90.77810806 34.97803739)","05123960600","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","AR","Arkansas","Yell","05149","05149952600","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","4.9",,,"4.5","5.3","2627","POINT (-93.47420979 34.88253743)","05149952600","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","CA","California","Alameda","06001","06001404101","BRFSS","Health Outcomes","Obesity among adults aged >=18 years","%","Crude prevalence","24.0",,,"19.9","28.7","2929","POINT (-122.2497423 37.8300719)","06001404101","HLTHOUT","OBESITY","CrdPrv","Obesity"
"2021","CA","California","Alameda","06001","06001407400","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","3.1",,,"2.8","3.4","3954","POINT (-122.2067512 37.77100517)","06001407400","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","CA","California","Alameda","06001","06001409700","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","3.6",,,"3.3","4.0","4696","POINT (-122.165945 37.75632807)","06001409700","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","CA","California","Alameda","06001","06001422400","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","1.3",,,"1.2","1.4","4196","POINT (-122.2695835 37.87525688)","06001422400","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","CA","California","Alameda","06001","06001433102","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","2.4",,,"2.2","2.7","3989","POINT (-122.1332898 37.70206717)","06001433102","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","CA","California","Alameda","06001","06001435602","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","2.7",,,"2.5","3.0","5329","POINT (-122.1070103 37.68192264)","06001435602","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","CA","California","Alameda","06001","06001436500","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","1.9",,,"1.8","2.1","4583","POINT (-122.068921 37.65864395)","06001436500","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","CA","California","Alameda","06001","06001982000","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","2.3",,,"1.9","2.7","71","POINT (-122.292422 37.7972498)","06001982000","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","CA","California","Butte","06007","06007000202","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","3.8",,,"3.3","4.4","3723","POINT (-121.8494757 39.76380016)","06007000202","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","CA","California","Butte","06007","06007001500","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","2.8",,,"2.5","3.2","5297","POINT (-121.8345216 39.60258666)","06007001500","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","CA","California","Butte","06007","06007002602","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","4.7",,,"4.1","5.4","3455","POINT (-121.4668887 39.52872432)","06007002602","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","CA","California","Butte","06007","06007002700","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","4.1",,,"3.6","4.6","5478","POINT (-121.5266418 39.52125864)","06007002700","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","CA","California","Butte","06007","06007003002","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","4.1",,,"3.7","4.5","3531","POINT (-121.5626063 39.47813585)","06007003002","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","CA","California","El Dorado","06017","06017031200","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","3.4",,,"3.0","3.8","5193","POINT (-120.7831485 38.71920077)","06017031200","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","CA","California","Fresno","06019","06019001303","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","3.1",,,"2.8","3.4","2888","POINT (-119.7591704 36.7250038)","06019001303","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","CA","California","Fresno","06019","06019001409","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","3.0",,,"2.7","3.4","1848","POINT (-119.7091401 36.72899528)","06019001409","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","CA","California","Fresno","06019","06019001410","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","2.5",,,"2.3","2.7","9109","POINT (-119.7181483 36.71106052)","06019001410","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","CA","California","Fresno","06019","06019002100","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","4.0",,,"3.6","4.4","5419","POINT (-119.8157996 36.75905884)","06019002100","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","CA","California","Fresno","06019","06019002300","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","3.4",,,"3.1","3.8","3624","POINT (-119.7942287 36.75612358)","06019002300","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","CA","California","Fresno","06019","06019004302","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","3.5",,,"3.1","4.0","4848","POINT (-119.8311859 36.83006035)","06019004302","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","CA","California","Fresno","06019","06019004406","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","2.3",,,"2.0","2.6","5211","POINT (-119.7744724 36.84487518)","06019004406","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","CA","California","Fresno","06019","06019005000","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","3.8",,,"3.4","4.3","3917","POINT (-119.7904618 36.80130353)","06019005000","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","CA","California","Fresno","06019","06019005305","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","3.1",,,"2.8","3.4","3635","POINT (-119.742976 36.79779639)","06019005305","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","CA","California","Fresno","06019","06019005516","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","2.3",,,"2.0","2.6","5527","POINT (-119.763633 36.87031529)","06019005516","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","CA","California","Fresno","06019","06019005905","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","2.6",,,"2.4","2.9","6809","POINT (-119.5873351 36.78719169)","06019005905","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","CA","California","Fresno","06019","06019006100","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","3.0",,,"2.7","3.3","7536","POINT (-119.5725993 36.69104121)","06019006100","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","CA","California","Fresno","06019","06019006602","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","3.7",,,"3.3","4.1","5597","POINT (-119.4401782 36.59085537)","06019006602","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","CA","California","Fresno","06019","06019006700","BRFSS","Health Outcomes","Obesity among adults aged >=18 years","%","Crude prevalence","36.1",,,"30.0","43.1","6304","POINT (-119.4554472 36.58663781)","06019006700","HLTHOUT","OBESITY","CrdPrv","Obesity"
"2021","CA","California","Fresno","06019","06019008402","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","3.6",,,"3.3","4.0","1152","POINT (-120.6591989 36.86778061)","06019008402","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","CA","California","Glenn","06021","06021010300","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","3.6",,,"3.3","3.9","2373","POINT (-122.5043793 39.60284062)","06021010300","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","CA","California","Glenn","06021","06021010400","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","3.5",,,"3.1","3.9","7636","POINT (-122.2098863 39.52141945)","06021010400","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","CA","California","Kern","06029","06029000506","BRFSS","Health Outcomes","Obesity among adults aged >=18 years","%","Crude prevalence","29.8",,,"24.5","35.5","2795","POINT (-119.0833112 35.39246459)","06029000506","HLTHOUT","OBESITY","CrdPrv","Obesity"
"2021","CA","California","Kern","06029","06029001202","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","3.7",,,"3.4","4.1","6264","POINT (-118.9754053 35.37713679)","06029001202","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","CA","California","Kern","06029","06029004000","BRFSS","Health Outcomes","Obesity among adults aged >=18 years","%","Crude prevalence","37.6",,,"31.3","44.0","7704","POINT (-119.2763646 35.50297521)","06029004000","HLTHOUT","OBESITY","CrdPrv","Obesity"
"2021","CA","California","Kern","06029","06029004604","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","2.2",,,"1.9","2.4","15845","POINT (-119.193464 35.67998656)","06029004604","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","CA","California","Kern","06029","06029004800","BRFSS","Health Outcomes","Obesity among adults aged >=18 years","%","Crude prevalence","42.3",,,"36.0","48.7","9297","POINT (-119.2527838 35.76528624)","06029004800","HLTHOUT","OBESITY","CrdPrv","Obesity"
"2021","CA","California","Kings","06031","06031000200","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","3.7",,,"3.4","4.1","2271","POINT (-119.8481906 36.34995425)","06031000200","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","CA","California","Kings","06031","06031000404","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","2.1",,,"1.9","2.4","9791","POINT (-119.7944407 36.30358547)","06031000404","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","CA","California","Lassen","06035","06035040302","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","2.8",,,"2.5","3.1","4422","POINT (-120.6738703 40.36136032)","06035040302","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","CA","California","Lassen","06035","06035040304","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","3.8",,,"3.4","4.3","1939","POINT (-120.6428676 40.4081403)","06035040304","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","CA","California","Marin","06041","06041103200","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","3.1",,,"2.7","3.6","6504","POINT (-122.5861281 38.09828843)","06041103200","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","CA","California","Marin","06041","06041104300","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","3.0",,,"2.6","3.5","1530","POINT (-122.5084776 38.07836571)","06041104300","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","CA","California","Marin","06041","06041108100","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","2.7",,,"2.3","3.2","6406","POINT (-122.5625019 38.01778844)","06041108100","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","CA","California","Marin","06041","06041112202","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","2.8",,,"2.5","3.2","4217","POINT (-122.4983239 37.95799774)","06041112202","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","CA","California","Marin","06041","06041118100","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","2.5",,,"2.2","2.9","2407","POINT (-122.5615384 37.96374739)","06041118100","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","CA","California","Marin","06041","06041122000","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","2.6",,,"2.2","3.0","4854","POINT (-122.4900663 37.94022252)","06041122000","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","CA","California","Marin","06041","06041124200","BRFSS","Health Outcomes","Obesity among adults aged >=18 years","%","Crude prevalence","22.4",,,"17.2","28.3","5626","POINT (-122.4534519 37.8804845)","06041124200","HLTHOUT","OBESITY","CrdPrv","Obesity"
"2021","CA","California","Marin","06041","06041125000","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","2.3",,,"2.0","2.7","4262","POINT (-122.5077463 37.89109201)","06041125000","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","CA","California","Merced","06047","06047000202","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","3.3",,,"3.0","3.7","1841","POINT (-120.7891963 37.41441843)","06047000202","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","CA","California","Merced","06047","06047000504","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","3.2",,,"2.8","3.5","6129","POINT (-120.6110655 37.3941103)","06047000504","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","CA","California","Merced","06047","06047002401","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","4.5",,,"4.0","5.0","1756","POINT (-120.6524874 37.04434543)","06047002401","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","CA","California","Modoc","06049","06049000400","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","4.3",,,"3.9","4.7","1265","POINT (-120.1204464 41.59886592)","06049000400","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","CA","California","Nevada","06057","06057000401","BRFSS","Health Outcomes","Obesity among adults aged >=18 years","%","Crude prevalence","25.9",,,"19.7","33.0","5744","POINT (-121.1801418 39.24198538)","06057000401","HLTHOUT","OBESITY","CrdPrv","Obesity"
"2021","CA","California","Orange","06059","06059001506","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","2.9",,,"2.5","3.4","4109","POINT (-117.8885107 33.93782579)","06059001506","HLTHOUT","STROKE","CrdPrv","Stroke"
